word length 3
top 50 Observation
word,O/E,obs,E
TEEI,0.12617184090259323,1,7.9256987363132527
EEAO,0.12615838036697732,1,7.9265443729630807
EAEA,0.12611917235176998,1,7.9290085825397965
OTEE,0.12576916229758023,1,7.9510746651386404
OETE,0.12576916229758023,1,7.9510746651386404
TEOE,0.12576916229758023,1,7.9510746651386404
TOEE,0.12576916229758023,1,7.9510746651386404
ETAE,0.12574013071857781,1,7.952910453370893
EEES,0.12539535465783316,1,7.9747770778965803
EEEN,0.12538078934397945,1,7.9757034967814873
NEEE,0.12538078934397945,1,7.9757034967814873
EEEI,0.12533462938906614,1,7.9786408981653505
EEET,0.1250950512370643,1,7.9939213430987497

word length 5
top 50 Observation
word,O/E,obs,E
SQUAR,426.74720635723372,8,0.0187464613261068
NJUST,423.52681828922817,8,0.018889004555401656
JUSTA,360.91881942311278,8,0.022165649363441564
VERYB,257.1622918111255,8,0.031108759933885066
THEQU,234.01312883963413,8,0.034186116136596278
FULLY,222.3595566163859,8,0.035977765569129905
VERYP,200.98189778931166,8,0.039804579855178601
VERYF,172.90710120513259,8,0.046267619688499684
SUPPL,163.87192572512259,8,0.048818612246121607
WILLB,142.28521866472883,8,0.056225095446145068
EQUES,135.2894775966237,8,0.05913246279102824
NDMAK,115.900551585043,8,0.069024693071714438
COMPL,104.20732731115486,8,0.076770033417253192
BOOKS,101.83493546075518,8,0.07855850218595184
INGUP,99.74601543454871,8,0.080203705031700601
KWITH,96.0258410402582,8,0.083310907911194998
VERYL,93.216190917869312,8,0.085822000676348376
OULDB,91.499259392866307,8,0.087432401672791205
IVING,90.683697061049386,8,0.088218723533231125
GIVIN,90.683697061049386,8,0.088218723533231125
KNOWN,88.94376483000498,8,0.089944472389830943
YOUNG,88.681867348079209,8,0.090210098628164204
AKING,88.342260082660971,8,0.090556886279731574
KINGT,78.65113763257574,8,0.10171499409674856
VERYH,74.220457134229633,8,0.10778699443378248
UPWIT,73.333885468927193,8,0.10909008773835849
LLBUT,73.204773327450312,8,0.1092824912415945
HAVEB,72.531257845367122,8,0.11029727372239406
GHTLY,71.690577756312408,8,0.11159067551656876
MAYBE,70.53294868856247,8,0.11342216862822396
EMAYB,70.53294868856247,8,0.11342216862822396
LINGW,70.404533922180207,8,0.11362904566405607
WOULD,69.490028856750328,8,0.11512443053508492
MAKIN,64.53288720953968,8,0.12396779914749245
DMAKE,63.780508348507929,8,0.12543016992411837
YSLOW,63.006702794288074,8,0.12697061812803268
LWAYS,62.363968767243449,8,0.12827919964263057
SMUCH,62.073910310379674,8,0.1288786216302259
MSELV,61.717461588138477,8,0.12962295911304178
LYFOR,61.69357997590707,8,0.1296731362181317
WELLW,61.17549302802,8,0.13077132040988682
UMBER,58.720167731525372,8,0.13623939285352216
ULDBE,58.458511613531726,8,0.13684919063434031
MOVED,58.102985407087189,8,0.13768655679135189
ABLEB,57.153467700491539,8,0.13997400895993573
WILLD,57.004260168638872,8,0.14034038818034222
COMPA,56.158637715235109,8,0.14245359797660662
IGHTB,56.101991011279843,8,0.14259743470408248
EBOOK,55.602684224679905,8,0.14387794602997073
NCLUD,54.10516926551135,8,0.14786017877037672
bottom 50 Observation
word,O/E,obs,E
SEEEN,0.18519275797207976,1,5.3997791865638884
SNEEE,0.18519275797207976,1,5.3997791865638884
AEATE,0.18489162843576296,1,5.4085737059070293
EAEAT,0.18489162843576296,1,5.4085737059070293
ATEEA,0.18489162843576296,1,5.4085737059070293
ETEAA,0.18489162843576296,1,5.4085737059070293
ENNEE,0.18458895069020997,1,5.417442356440227
NNEEE,0.18458895069020997,1,5.417442356440227
IESEE,0.18317588400211318,1,5.4592339239834846
EEESI,0.18317588400211318,1,5.4592339239834846
ENEIE,0.1825923393467726,1,5.4766810238453489
EINEE,0.1825923393467726,1,5.4766810238453489
EENIE,0.1825923393467726,1,5.4766810238453489
EREOE,0.18174710334567659,1,5.5021509646733415
HETEE,0.18163956212668347,1,5.5054085590811752
EREEA,0.18106438597412527,1,5.5228972534825456
AREEE,0.18106438597412527,1,5.5228972534825456
OETTE,0.17787140952718611,1,5.6220389924281715
ETETO,0.17787140952718611,1,5.6220389924281715
ETOET,0.17787140952718611,1,5.6220389924281715
ETTEO,0.17787140952718611,1,5.6220389924281715
TOETE,0.17787140952718611,1,5.6220389924281715
EEATT,0.17723547471718443,1,5.6422113100986424
AETTE,0.17723547471718443,1,5.6422113100986424
EATET,0.17723547471718443,1,5.6422113100986424
TETEA,0.17723547471718443,1,5.6422113100986424
EEONE,0.17502613562136435,1,5.7134324336755578
EASEE,0.17492507136465996,1,5.7167334116179163
EEANE,0.17442454553514214,1,5.7331380565272863
EEENA,0.17442454553514214,1,5.7331380565272863
EERET,0.17389893772982828,1,5.7504664091370898
ERTEE,0.17389893772982828,1,5.7504664091370898
TTEET,0.17056082466208627,1,5.8630110518121139
TESEE,0.16854616446346829,1,5.9330925932565259
EESTE,0.16854616446346829,1,5.9330925932565259
EETES,0.16854616446346829,1,5.9330925932565259
EETSE,0.16854616446346829,1,5.9330925932565259
TSEEE,0.16854616446346829,1,5.9330925932565259
EENET,0.16810963971191703,1,5.9484988589212442
NETEE,0.16810963971191703,1,5.9484988589212442
ETEEN,0.16810963971191703,1,5.9484988589212442
EEENT,0.16810963971191703,1,5.9484988589212442
EETNE,0.16810963971191703,1,5.9484988589212442
NEETE,0.16810963971191703,1,5.9484988589212442
HEEEE,0.1637710023958093,1,6.106087068962025
ETEEA,0.16075269330507369,1,6.2207355873174528
EATEE,0.16075269330507369,1,6.2207355873174528
ETTEE,0.15616271865095291,1,6.4035770421950069
ETEET,0.15616271865095291,1,6.4035770421950069
EESEE,0.15477163538111424,1,6.461132219334444

word length 6
top 50 Observation
word,O/E,obs,E
WOULDB,4480.5493990898212,8,0.0017854953237710358
MAKING,3254.8195380813017,8,0.002457893565649405
EVERYB,2075.5145572598462,8,0.0038544658586070479
KINDOF,1967.8930771912662,8,0.0040652615188921937
ANDMAK,1450.7351318048218,8,0.0055144456245761475
UPWITH,1356.694462757928,8,0.0058966850824594408
WILLBE,1146.1420789655219,8,0.0069799374325568708
FOLLOW,1072.3676439332937,8,0.007460128105560071
MAYBES,1041.4029825168964,8,0.0076819445827448485
IGHTLY,1019.3787931836996,8,0.007847916842584679
LINGWI,1000.9240904086707,8,0.0079926141019681651
LYWITH,986.58195837717813,8,0.0081088042732497811
AKINGT,981.86828479986298,8,0.0081477323627279219
NDMAKE,932.68537426777209,8,0.0085773833499647179
ULDBES,861.45341412047196,8,0.0092866310224887227
NUMBER,857.91764398775945,8,0.0093249043845450297
COMPLE,838.08483935279514,8,0.0095455729830143943
COMPAN,820.07025699462781,8,0.0097552617373518613
LINGOF,786.4264417731963,8,0.010172597938037264
ALWAYS,776.85563661810249,8,0.010297923607565651
ASMUCH,773.20454835925261,8,0.010346550621017525
WITHWH,759.04420042283516,8,0.010539570680526245
POSSIB,747.65939988636103,8,0.01070005941370622
GROUND,736.48561631708253,8,0.010862398155180975
OULDBE,735.27373974297905,8,0.010880301536127845
WILLDO,716.77751038597819,8,0.011161064464330184
YENOUG,712.48035263719987,8,0.01122837980077418
SWHICH,675.32940782064395,8,0.011846070832035593
HROUGH,670.92317155432818,8,0.011923868990046049
ANDHAV,657.31823850794683,8,0.012170664879403437
STOMAK,639.56294722613404,8,0.012508542020292168
NGWITH,620.82079998868198,8,0.012886166185388515
COMMON,605.1280926936347,8,0.013220341439428518
HEVERY,595.48366245061857,8,0.013434457575338454
HAVEBE,581.81753408028862,8,0.013750015307885222
PLACED,578.73812927217045,8,0.013823177695343691
EMAYBE,565.6505918192222,8,0.014143006505607514
FROMAL,559.93412147208369,8,0.014287395058132479
INGFOR,551.2152644525197,8,0.014513386177622989
DFROMT,549.00684790295838,8,0.014571767238528266
DABOUT,545.33062249605825,8,0.014669999574538517
YFORTH,543.32146378106859,8,0.014724248043371246
DSUCHA,539.51036649436287,8,0.014828260023959317
DIFFER,527.21169752840206,8,0.015174170143614885
REVERY,525.10759644550592,8,0.015234972897274046
MAKETH,509.78040439463638,8,0.015693031609365193
EMSELV,494.33026394134748,8,0.016183512488624818
MSELVE,494.33026394134748,8,0.016183512488624818
NGOFTH,487.8361241674196,8,0.016398949572775989
OWINGO,480.6290910921241,8,0.016644851816650874
bottom 50 Observation
word,O/E,obs,E
EEASTE,0.86309496697855803,1,1.1586210536028339
EEATSE,0.86309496697855803,1,1.1586210536028339
ETESEA,0.86309496697855803,1,1.1586210536028339
EETEAS,0.86309496697855803,1,1.1586210536028339
ESEETA,0.86309496697855803,1,1.1586210536028339
ETASEE,0.86309496697855803,1,1.1586210536028339
ENEATE,0.85646443073844458,1,1.1675908118423539
ETEANE,0.85646443073844458,1,1.1675908118423539
NEEATE,0.85646443073844458,1,1.1675908118423539
EEENAT,0.85646443073844458,1,1.1675908118423539
EETERT,0.84949142048542525,1,1.1771749259440072
ETTERE,0.84949142048542525,1,1.1771749259440072
EETOEI,0.84220931864099569,1,1.1873532836392955
EESEER,0.82069182411562114,1,1.2184841747115023
TETTET,0.80495556484841968,1,1.24230459874926
ETTETT,0.80495556484841968,1,1.24230459874926
SETTEE,0.77786047513116396,1,1.2855775964595431
TTESEE,0.77786047513116396,1,1.2855775964595431
ETESET,0.77786047513116396,1,1.2855775964595431
EETEST,0.77786047513116396,1,1.2855775964595431
ESTEET,0.77786047513116396,1,1.2855775964595431
SEETTE,0.77786047513116396,1,1.2855775964595431
ESETTE,0.77786047513116396,1,1.2855775964595431
ETSEET,0.77786047513116396,1,1.2855775964595431
ETSTEE,0.77786047513116396,1,1.2855775964595431
ETEENT,0.77196761821216053,1,1.2953911231612945
ETENTE,0.77196761821216053,1,1.2953911231612945
EENETT,0.77196761821216053,1,1.2953911231612945
ENETET,0.77196761821216053,1,1.2953911231612945
ENETTE,0.77196761821216053,1,1.2953911231612945
TEENTE,0.77196761821216053,1,1.2953911231612945
ESESEE,0.75180304156040734,1,1.3301356136102438
EESEES,0.75180304156040734,1,1.3301356136102438
SESEEE,0.75180304156040734,1,1.3301356136102438
EESSEE,0.75180304156040734,1,1.3301356136102438
ESEESE,0.75180304156040734,1,1.3301356136102438
EESEEN,0.74613593494252961,1,1.3402383576084216
EESENE,0.74613593494252961,1,1.3402383576084216
NESEEE,0.74613593494252961,1,1.3402383576084216
ESEENE,0.74613593494252961,1,1.3402383576084216
EAEATE,0.74333511483542947,1,1.3452882556495327
THEEEE,0.71296131771759641,1,1.4026006392623105
EEAREE,0.7075644878784596,1,1.4132987411484859
ETOETE,0.67746271783927958,1,1.4760959882625435
ETEATE,0.67143775438218256,1,1.4893413327943423
EATETE,0.67143775438218256,1,1.4893413327943423
ETTEEA,0.67143775438218256,1,1.4893413327943423
EESEEA,0.64946214471319241,1,1.5397356229924808
ETTEET,0.60756480875599728,1,1.6459149469955685
EESETE,0.58804544079310872,1,1.7005488532506603

word length 7
top 50 Observation
word,O/E,obs,E
POSSIBL,17548.875283603898,8,0.00045586967088850905
SFOLLOW,15971.683033256217,8,0.00050088647410184706
FOLLOWS,15971.683033256217,8,0.00050088647410184706
FOLLOWI,15378.757563899968,8,0.0005201980697568942
YENOUGH,13288.99137246411,8,0.00060200204633864551
FROMALL,13138.687904909193,8,0.00060888880669818235
ANDMAKE,11731.668086472482,8,0.00068191496222302916
LINGWIT,11198.422442468242,8,0.00071438633799536522
OULDBES,10947.999061718374,8,0.00073072713606392448
DTHROUG,10409.150869966261,8,0.00076855452475788066
DFROMTH,10237.093055082072,8,0.00078147184527432856
COMPLET,9375.40405663614,8,0.00085329655678545446
HEMSELV,9216.3312686096779,8,0.00086802435446819981
INGWITH,8899.2217142793052,8,0.00089895501616321649
DWITHOU,8782.4712059609337,8,0.00091090534911975052
EFOLLOW,8670.6279805296381,8,0.00092265520074952256
HOUGHTH,8510.943949106977,8,0.00093996624203351864
HROUGHA,8436.8489803977463,8,0.0009482213108931159
BEAUTIF,8394.9906109655603,8,0.00095294924922850743
THROUGH,7503.9940352708854,8,0.0010660989284370093
HROUGHT,7503.9940352708854,8,0.0010660989284370093
MSELVES,7357.2388953756736,8,0.0010873644466035115
INGOFTH,6990.93894678591,8,0.0011443384158973391
ENUMBER,6935.7009046845496,8,0.0011534522768414934
THEVERY,6659.4336364437495,8,0.0012013033595259515
FORTHEB,5609.4475256171345,8,0.0014261654046081595
HEWORLD,5281.4467949637437,8,0.0015147364558568688
STOMAKE,5169.1846388371605,8,0.0015476328587480381
THOUGHT,5104.0025906438686,8,0.0015673973235563743
PERFECT,4921.4471062312359,8,0.001625538145044958
ECOMMON,4890.6023739885777,8,0.0016357903154321507
HAVEBEE,4702.0168874916335,8,0.001701397547354988
TTHROUG,4500.1693093774238,8,0.0017777108926390062
EDFROMT,4436.574267698923,8,0.0018031930758479753
ABOUTTH,4396.1214873573745,8,0.0018197859233433089
DIFFERE,4260.2487852147506,8,0.0018778246068079651
IGHTAND,4097.7880248565234,8,0.001952272775329833
LEDWITH,4053.0584328210011,8,0.0019738180765461744
EMSELVE,3994.2340548771467,8,0.002002887134325948
ANDWITH,3965.8805195754426,8,0.002017206509503322
NGOFTHE,3941.6955701397137,8,0.0020295834261285783
WITHOUT,3796.9714953774887,8,0.0021069423380553065
INGTHEM,3776.169450169898,8,0.0021185489966929483
AVEBEEN,3721.3360480999249,8,0.0021497655402781257
OUGHTHE,3688.5585427572878,8,0.0021688689246124326
NDWITHT,3527.417645537445,8,0.00226794805829722
IFICATI,3340.9189910197647,8,0.0023945507273608335
ANDWHER,3287.5327572303299,8,0.0024334358288614633
TANDING,3243.1476121847281,8,0.0024667394015441824
FROMTHE,3198.4540852164823,8,0.0025012083296667154
bottom 50 Observation
word,O/E,obs,E
EETHENE,9.2875888895493475,1,0.10767057111294276
EESEARE,9.2865936472035653,1,0.10768211014607343
ESEAREE,9.2865936472035653,1,0.10768211014607343
ESEEARE,9.2865936472035653,1,0.10768211014607343
EESEERA,9.2865936472035653,1,0.10768211014607343
EESEREA,9.2865936472035653,1,0.10768211014607343
EELETTE,8.8598553997849336,1,0.11286865923616252
ETTOSEE,8.8358393418128856,1,0.11317543940254871
EESETOT,8.8358393418128856,1,0.11317543940254871
EETOSET,8.8358393418128856,1,0.11317543940254871
TEONETE,8.7606129904448693,1,0.11414726356371319
ETTEASE,8.7455935596229111,1,0.11434329679083755
SETTEEA,8.7455935596229111,1,0.11434329679083755
ETESETA,8.7455935596229111,1,0.11434329679083755
EENATTE,8.6711432942223148,1,0.11532504608317473
ETTEEAN,8.6711432942223148,1,0.11532504608317473
EEATENT,8.6711432942223148,1,0.11532504608317473
EONESEE,8.4307963948252631,1,0.1186127565141758
ESEEONE,8.4307963948252631,1,0.1186127565141758
EESEONE,8.4307963948252631,1,0.1186127565141758
EESESEA,8.4163481607704309,1,0.11881637747130225
EESSEEA,8.4163481607704309,1,0.11881637747130225
EESEANE,8.3447293015822019,1,0.11983612216281181
EEENTER,8.1990521535220164,1,0.12196531760935758
EREENTE,8.1990521535220164,1,0.12196531760935758
TTETTET,8.0926463037581158,1,0.12356897391346677
TETTETT,8.0926463037581158,1,0.12356897391346677
EETHEEA,7.9253789246799879,1,0.12617693229606408
ETESTTE,7.7882331015703281,1,0.12839882768767819
ETSTEET,7.7882331015703281,1,0.12839882768767819
SETTEET,7.7882331015703281,1,0.12839882768767819
EESESTE,7.4953970919399273,1,0.13341521306127146
EESESET,7.4953970919399273,1,0.13341521306127146
ENETSEE,7.4316981693458537,1,0.13455874784107669
EENETSE,7.4316981693458537,1,0.13455874784107669
SEEENTE,7.4316981693458537,1,0.13455874784107669
EESEENT,7.4316981693458537,1,0.13455874784107669
EATEATE,7.4002150597848821,1,0.13513120793398525
TETEATE,6.5916335126144485,1,0.15170746342106156
TEATETE,6.5916335126144485,1,0.15170746342106156
ETEATET,6.5916335126144485,1,0.15170746342106156
EESETOE,6.4095201393214376,1,0.15601791994772762
EESEEAT,6.3443062412300923,1,0.15762164718677119
ESEEATE,6.3443062412300923,1,0.15762164718677119
EESEATE,6.3443062412300923,1,0.15762164718677119
ETTETTE,5.8724709328613978,1,0.17028607062219103
ETESTEE,5.6524953327627872,1,0.17691301648739743
ETTESEE,5.6524953327627872,1,0.17691301648739743
ESETTEE,5.6524953327627872,1,0.17691301648739743
EESESEE,5.4408861304073435,1,0.18379359097616932

word length 8
top 50 Observation
word,O/E,obs,E
DTHROUGH,194316.81255338891,8,4.1169880747204957e-05
POSSIBLE,141967.46535072298,8,5.6350939141136536e-05
THEMSELV,103171.54494762757,8,7.7540759945593507e-05
THOUGHTH,95274.657185633958,8,8.3967764737402639e-05
THROUGHA,94445.187249340772,8,8.4705216147007434e-05
THROUGHT,84001.640430995176,8,9.5236235375328882e-05
TTHROUGH,84001.640430995176,8,9.5236235375328882e-05
DFROMTHE,82814.333258399216,8,9.6601635070081571e-05
EDFROMTH,82814.333258399216,8,9.6601635070081571e-05
COMPLETE,75843.247265303551,8,0.00010548071566629513
HEMSELVE,74556.265829024676,8,0.00010730151129545451
HAVEBEEN,69461.560686381927,8,0.00011517161320517832
DIFFEREN,62934.556163099282,8,0.00012711617412963783
EMSELVES,59515.979475886903,8,0.00013441768194777381
THEWORLD,59119.746364184306,8,0.00013531857783555257
WITHOUTS,56576.215915828638,8,0.00014140217528690879
INGOFTHE,56552.595623051828,8,0.00014146123465885729
WHENTHEY,52796.921870811326,8,0.00015152398504547637
STANDING,48322.632046528168,8,0.00016555389599426373
BEFORETH,45376.147104728378,8,0.00017630408288160648
FICATION,43741.043271964125,8,0.0001828945859900788
IFICATIO,42482.498238324893,8,0.00018831284250564462
OGETHERW,40076.870781459664,8,0.00019961638331555953
ALITTLEB,36625.84830775499,8,0.00021842497497337465
OFTHESAM,36443.183019413584,8,0.00021951979320078419
OSSIBLET,31251.306291780533,8,0.00025598929930503722
SSIBLETO,31251.306291780533,8,0.00025598929930503722
IFFERENT,27206.366237011385,8,0.00029404882409900246
ANDWHERE,26591.588776581702,8,0.00030084701095578481
FTHESAME,23181.863940505958,8,0.00034509735802656927
NBETWEEN,23134.462327599642,8,0.00034580444908183239
THERWITH,22914.86483613051,8,0.00034911835863793428
THOSEWHO,20890.051339029797,8,0.00038295741212723833
BETWEENT,17529.731479639668,8,0.00045636751534339215
ONFORTHE,16184.165794580395,8,0.00049431030931967879
ACHOTHER,15260.293200939443,8,0.00052423632329079428
SSTANDIN,14126.738437100643,8,0.00056630198369000961
THATTHEY,14123.904165112563,8,0.00056641562463732864
ATIONAND,10182.632334003139,8,0.0007856514639427159
TOGETHER,9094.2917342724286,8,0.00087967268191446735
